"time","js.latency","js.accuracy","js.throughput","jet.latency","jet.accuracy","jet.throughput","aws.latency","aws.throughput","aws.accuracy","tcp.latency","tcp.throughput","tcp.accuracy","udp.throughput","udp.latency","udp.accuracy"
473,45.5222,0.827244582,13.574992,51.2921,0.834017595,12.63736,37.8,12.759664,0.881,88752.502,23.8025413333333,0.9173,13748.38744,33,0.88465352
474,46.6111,0.825766871,13.84452533,52.0444,0.845508982,12.76613867,38.1,12.830312,0.9139,87877.4316666667,24.2724506666667,0.9137,13748.38744,33,0.88465352
475,45.9663,0.827629911,13.74014133,50.8778,0.867995019,13.02384533,37.8666666666667,12.63296,0.9025,86984.337,23.0624533333333,0.9066,13599.46544,33,0.880760438
476,46.1778,0.843559978,13.73722133,50.8556,0.886620097,13.17049867,37.9666666666667,12.79452,0.9256,86105.113,24.4892773333333,0.9137,13599.46544,33,0.880760438
477,46.3778,0.85535248,13.81071733,54.4773,0.878757515,12.874696,38.6,12.762088,0.9009,85218.263,23.5159386666667,0.9225,13599.46544,33,0.880760438
478,46.2889,0.865060241,13.80079467,54.5,0.874853801,13.022016,38.8333333333333,13.436656,0.9272,84278.15,24.3691253333333,0.9174,13599.46544,33,0.880760438
479,46.0222,0.864898211,13.64961333,52.0111,0.888358209,12.86809067,38.9,13.420336,0.8808,83347.5613333333,23.478384,0.9181,13599.46544,33,0.880760438
480,47.0769,0.845002992,14.188224,51.0111,0.846420323,12.995752,40.1666666666667,13.8504,0.9128,82437.0316666667,24.4193493333333,0.9049,13795.70008,33,0.887226567
481,47.7978,0.888231816,14.132456,52.2111,0.888382688,13.14524267,37.5303333333333,12.95104,0.9062,81512.786,23.902376,0.9003,13795.70008,33,0.887226567
482,45.8778,0.844267727,13.576624,51.1222,0.880606444,12.59529867,37.8576666666667,13.666192,0.9236,80548.0086666667,23.3906533333333,0.911,13795.70008,33,0.887226567
483,45.8352,0.866152768,13.86766667,51.7333,0.886639676,12.573104,37.9,12.795608,0.9101,79552.7476666667,23.965344,0.9199,13795.70008,33,0.887226567
484,45.6517,0.852525253,13.72842133,52.7444,0.8828125,12.61320267,37.9,12.77556,0.9295,78573.2833333333,24.2220986666667,0.8942,13795.70008,33,0.887226567
485,46.1429,0.846446701,13.940376,51.9,0.910216718,12.44985333,37.5333333333333,12.481672,0.9087,77585.9033333333,23.3949226666667,0.9393,13578.49744,33,0.908832277
486,45.7889,0.880886427,13.611088,51.4667,0.916275955,12.37763467,37.6333333333333,12.573552,0.9094,76566.2546666667,24.5667226666667,0.9184,13578.49744,33,0.908832277
487,45.5556,0.858099063,13.538864,52.7191,0.867875648,12.74682667,37.4,12.379696,0.8968,75573.586,23.644656,0.9162,13578.49744,33,0.908832277
488,46.0667,0.817039106,13.31318133,53.0652,0.861863847,13.09060267,37.1333333333333,12.221856,0.9186,74577.3833333333,23.8336933333333,0.9211,13578.49744,33,0.908832277
489,45.7444,0.837662338,13.24228533,49.7556,0.89059501,12.15874667,39.7333333333333,14.077888,0.9151,73633.6676666667,23.4723573333333,0.9043,13578.49744,33,0.908832277
490,46.8352,0.856562923,13.84453067,51.3,0.857877814,12.22782933,36.6,11.774336,0.9205,72755.7193333333,24.2751466666667,0.9317,12346.34824,33,0.885446498
491,47.1222,0.852830189,13.75694933,52.6222,0.873873874,12.586544,36.9696666666667,13.22884,0.9157,71935.495,23.7421653333333,0.9202,12346.34824,33,0.885446498
492,44.9663,0.84496124,12.80292267,50.4333,0.895799236,12.23332,37.0333333333333,12.176208,0.9291,71164.0833333333,24.1877306666667,0.9442,12346.34824,33,0.885446498
493,45.0111,0.806004619,12.99155467,51.236,0.893271462,12.35165067,36.9666666666667,12.094776,0.912,70334.0173333333,24.2430506666667,0.8935,12346.34824,33,0.885446498
494,45.4111,0.831139096,12.95333333,50.8132,0.885361552,12.25909333,37.6333333333333,12.257208,0.9119,69480.269,23.33524,0.9101,12346.34824,33,0.885446498
495,45.7889,0.826285714,13.10503733,50.7333,0.883131837,12.481448,37.3,12.4422,0.9236,68636.376,23.9917146666667,0.9072,12796.42168,33,0.892340526
496,45.5333,0.85884455,13.23943467,51.5778,0.910938434,12.31226933,37.3666666666667,12.4102,0.9058,67824.235,24.0497466666667,0.913,12796.42168,33,0.892340526
497,45.2111,0.850718301,13.32979467,51.0682,0.878655881,11.94763733,37.4333333333333,12.4258,0.9038,67055.0153333333,24.0337413333333,0.8974,12796.42168,33,0.892340526
498,45.9222,0.806671721,13.29102133,52.2717,0.848351648,12.792056,38.0333333333333,12.62148,0.8952,66224.7896666667,24.0329013333333,0.9117,12796.42168,33,0.892340526
499,45.4,0.865177833,13.22301867,50.0659,0.859594384,11.999192,37.6333333333333,12.600808,0.9128,65361.0186666667,23.8001893333333,0.9191,12796.42168,33,0.892340526
500,47.0111,0.87431694,12.87282667,49.9778,0.885159011,11.704624,37.8666666666667,12.2616773333333,0.9165,64494.2983333333,23.8380773333333,0.9146,13551.65224,33,0.869382864
501,46.3667,0.893280632,13.17446933,50.2889,0.91048202,12.37654667,36.5666666666667,11.381432,0.8863,63602.895,23.4764346666667,0.9038,13551.65224,33,0.869382864
502,44.6222,0.846921797,12.242072,49.5667,0.882123341,11.98998667,37.1666666666667,11.588616,0.9144,62720.194,24.1742506666667,0.919,13551.65224,33,0.869382864
503,44.4889,0.848920863,11.56434933,50.3444,0.853195164,11.93024533,37.8333333333333,12.1868933333333,0.9412,61825.944,24.2692506666667,0.9173,13551.65224,33,0.869382864
504,45.0444,0.898431049,11.244112,50.2556,0.934306569,11.784472,37.8333333333333,12.1351093333333,0.8535,60886.151,23.5890693333333,0.9205,13551.65224,33,0.869382864
505,44.5111,0.858784893,11.16106933,50.9444,0.851098454,11.70056267,38.1333333333333,12.132632,0.9295,59962.887,23.8735546666667,0.9204,13419.55128,33,0.899094871
506,44.8333,0.877850163,11.09881333,49.1667,0.88503937,11.64600533,37.6666666666667,11.965488,0.9352,59061.4736666667,23.518032,0.9026,13419.55128,33,0.899094871
507,44.8333,0.873239437,11.06971733,51.4535,0.88923802,11.33286133,36.7303333333333,11.7160266666667,0.9474,58148.8466666667,24.0161306666667,0.8988,13419.55128,33,0.899094871
508,45.4556,0.899653979,11.35113067,51.7391,0.906144497,12.41702667,36.9726666666667,11.7501786666667,0.9251,57172.4306666667,23.7574,0.9124,13419.55128,33,0.899094871
509,45.1111,0.882468812,11.64919467,49.2111,0.900831734,11.519752,39.1333333333333,12.9865546666667,0.9073,56174.5333333333,23.9134133333333,0.9195,13419.55128,33,0.899094871
510,46.3407,0.854689564,12.33454667,50.2727,0.897160883,11.247128,37.3816666666667,11.777992,0.9061,55193.7333333333,24.3035466666667,0.8947,13576.49256,33,0.90358588
511,46.4719,0.877537656,12.38774667,55.6444,0.877642537,12.222688,37.1333333333333,11.643072,0.9382,54200.893,23.8049706666667,0.9374,13576.49256,33,0.90358588
512,45.2333,0.877300614,12.26646933,49.9778,0.90157251,11.93854133,37.8333333333333,11.87616,0.9253,53183.8096666667,23.644408,0.9205,13576.49256,33,0.90358588
513,44.7889,0.858858859,12.54578933,50.3444,0.902411022,12.34199733,37.4666666666667,11.775984,0.9005,52200.8813333333,24.2091146666667,0.9138,13576.49256,33,0.90358588
514,44.8556,0.87144623,12.57564,49.5444,0.889957907,12.42157067,37.7666666666667,12.05956,0.9025,51205.3833333333,23.8064853333333,0.9263,13576.49256,33,0.90358588
515,45.5111,0.856608479,12.648232,49.6889,0.873703478,12.50496267,38.6,12.602744,0.9154,50253.18,23.7473786666667,0.9005,13809.34576,33,0.911100432
516,45.6333,0.875,13.14854667,50.7778,0.886322188,12.81959733,38.6333333333333,12.666768,0.9211,49374.7193333333,23.8226666666667,0.93,13809.34576,33,0.911100432
517,45.2333,0.876136364,13.44162667,54.2333,0.911877395,13.313416,39.0726666666667,13.298112,0.9246,48555.025,24.2213786666667,0.9241,13809.34576,33,0.911100432
518,45.9556,0.847926267,13.59851733,52.7222,0.912493121,13.33963733,38.924,13.820136,0.931,47785.551,23.7233386666667,0.941,13809.34576,33,0.911100432
519,46.1,0.857475276,13.79607733,52.7111,0.891032917,12.85814667,40.7333333333333,14.149208,0.925,46966.2806666667,24.2681466666667,0.8964,13809.34576,33,0.911100432
520,46.9444,0.867420349,14.06659733,52.4382,0.878695209,12.81198667,39.4333333333333,13.216496,0.9569,46114.039,23.400376,0.9052,13537.9204,33,0.902592388
521,47.5556,0.874511991,14.33123467,52.9444,0.908008658,13.25072267,38.8666666666667,12.849944,0.8995,45269.421,23.964984,0.9133,13537.9204,33,0.902592388
522,45.8315,0.904205608,13.442952,52.0556,0.910857143,12.83596533,38.6333333333333,12.611448,0.8909,44455.1906666667,23.954792,0.913,13537.9204,33,0.902592388
523,45.9556,0.827244582,13.58838667,51.2556,0.834017595,12.69534933,39.0666666666667,12.84488,0.8941,43687.1636666667,24.1581706666667,0.8918,13537.9204,33,0.902592388
524,45.4505,0.825766871,13.98304533,50.1,0.845508982,12.76334933,38.8666666666667,12.74728,0.9265,42882.1806666667,23.21748,0.9126,13537.9204,33,0.902592388
525,46.0444,0.827629911,13.89348,50.2889,0.867995019,13.01779467,38.7333333333333,12.67416,0.9045,42047.3506666667,24.096384,0.9208,13789.02072,33,0.892536241
526,46,0.843559978,13.58987733,50.3333,0.886620097,13.16573067,39,12.731968,0.9058,41173.9296666667,23.8716293333333,0.9121,13789.02072,33,0.892536241
527,45.6778,0.85535248,13.806952,54.6333,0.878757515,13.34258133,39.6,13.134752,0.9094,40284.228,23.6191333333333,0.9036,13789.02072,33,0.892536241
528,45.4667,0.865060241,13.81149867,54.3667,0.874853801,13.000896,40.4546666666667,15.132144,0.8969,39408.7193333333,23.886792,0.9196,13789.02072,33,0.892536241
529,45.6484,0.864898211,13.810416,51.5889,0.888358209,12.884392,40.6,13.967664,0.9097,38523.5796666667,24.169952,0.9172,13789.02072,33,0.892536241
530,47.8333,0.845002992,14.012688,50.7,0.846420323,13.00553333,38.4,12.515688,0.914,37586.22,23.5223866666667,0.9209,13549.82056,33,0.887226567
531,46.9222,0.888231816,14.28874133,52.8556,0.888382688,13.16829067,38.4666666666667,12.651808,0.9113,36662.2536666667,23.7626106666667,0.9188,13549.82056,33,0.887226567
532,45.7444,0.844267727,13.56892267,51.2222,0.880606444,12.585224,38.7666666666667,12.716552,0.9249,35744.971,24.4037413333333,0.9056,13549.82056,33,0.887226567
533,45.4778,0.866152768,13.74456,51.7841,0.886639676,12.16546133,38.8333333333333,12.855064,0.9141,34816.285,24.0821493333333,0.8988,13549.82056,33,0.887226567
534,45.3667,0.852525253,13.86172267,52.4444,0.8828125,12.594992,38.7666666666667,12.60904,0.9435,33843.198,23.7662853333333,0.9168,13549.82056,33,0.887226567
535,45.7444,0.846446701,13.78049867,51.7391,0.910216718,12.92701067,38.3333333333333,12.507784,0.8858,32854.3153333333,23.5611546666667,0.9149,13543.21696,33,0.908832277
536,46.0222,0.880886427,13.63202933,51.2273,0.916275955,11.93464,38.5333333333333,12.530336,0.9095,31886.2963333333,23.9191973333333,0.8928,13543.21696,33,0.908832277
537,45.6629,0.858099063,13.3564,52.8696,0.867875648,13.26653867,38.085,12.613928,0.908,30895.7126666667,24.1853546666667,0.937,13543.21696,33,0.908832277
538,45.7667,0.817039106,13.34479733,52.8333,0.861863847,12.65094667,37.9816666666667,13.158416,0.9107,29872.184,23.6597626666667,0.9205,13543.21696,33,0.908832277
539,45.967,0.837662338,13.38649867,49.9889,0.89059501,12.15043467,39.8666666666667,13.551824,0.9094,28885.4166666667,24.098024,0.9157,13543.21696,33,0.908832277
540,45.7528,0.856562923,13.53942667,51.4556,0.857877814,12.22542667,38.0333333333333,12.036936,0.928,27890.9833333333,23.7617706666667,0.9246,12386.96768,33,0.883605487
541,47.1111,0.852830189,13.75916533,52.9222,0.873873874,12.61409067,38.1333333333333,12.21436,0.9309,26927.944,24.1219066666667,0.9011,12386.96768,33,0.883605487
542,45.1758,0.84496124,13.09677867,50.3778,0.895799236,12.22329867,37.9666666666667,12.057384,0.9236,26039.2076666667,23.7904746666667,0.93,12386.96768,33,0.883605487
543,45.1222,0.806004619,12.99419467,50.6333,0.893271462,12.342088,38.1,12.209872,0.8982,25224.0556666667,23.8483786666667,0.925,12386.96768,33,0.883605487
544,45.0667,0.831139096,12.95746933,51.8,0.885361552,12.28123467,38.2333333333333,12.345032,0.9288,24450.2406666667,24.054616,0.9391,12386.96768,33,0.883605487
545,45.5,0.826285714,13.09669067,49.2308,0.883131837,12.43656,38.2666666666667,12.411216,0.925,23642.459,23.5331066666667,0.9015,12793.39576,33,0.853542151
546,45.382,0.85884455,13.109816,51.4368,0.910938434,11.86744,38.3666666666667,12.326504,0.8703,22789.7193333333,24.2715786666667,0.8996,12793.39576,33,0.853542151
547,45.4066,0.850718301,13.46042667,51.5484,0.878655881,12.86590133,39.006,13.702064,0.9091,21938.8926666667,23.4607306666667,0.9131,12793.39576,33,0.853542151
548,45.5889,0.806671721,13.28522667,51.4432,0.848351648,12.27525067,37.588,12.320496,0.8957,21129.908,23.9452986666667,0.9109,12793.39576,33,0.853542151
549,45.3596,0.865177833,13.092552,50.2333,0.859594384,12.04381333,39,11.659208,0.9306,20366.1073333333,24.0237866666667,0.8938,12793.39576,33,0.853542151
550,47.011,0.87431694,13.02081333,50.1333,0.885159011,11.79213067,37.6333333333333,11.947752,0.9116,19554.2456666667,23.7450746666667,0.9106,13544.5124,33,0.82157805
551,46.236,0.893280632,12.98429867,49.8571,0.91048202,12.27855733,36.8666666666667,11.25452,0.8675,18682.333,24.165784,0.9213,13544.5124,33,0.82157805
552,45.0778,0.846921797,12.29889867,50.0111,0.882123341,12.09156267,37.3333333333333,11.81628,0.9415,17810.07,23.946224,0.9172,13544.5124,33,0.82157805
553,44.5934,0.848920863,11.68774667,50.0562,0.853195164,11.78617333,38.1666666666667,12.400544,0.9007,16913.107,24.0404453333333,0.9015,13544.5124,33,0.82157805
554,43.5889,0.898431049,11.246264,50.2308,0.934306569,11.839536,37.5456666666667,13.206288,0.9017,16036.5293333333,22.8761173333333,0.917,13544.5124,33,0.82157805
555,44.2967,0.858784893,11.28045333,49.4222,0.851098454,11.72590133,37.9,12.110592,0.9129,15160.735,24.6810506666667,0.9183,13415.09976,33,0.899094871
556,44.4157,0.877850163,10.97075467,49.3218,0.88503937,11.163896,37.0333333333333,11.676792,0.9533,14215.9333333333,23.960384,0.9223,13415.09976,33,0.899094871
557,43.7473,0.873239437,11.21452533,51.3656,0.88923802,12.615296,36.3333333333333,11.15088,0.926,13283.7683333333,23.8177226666667,0.9184,13415.09976,33,0.899094871
558,45,0.899653979,11.21933867,51.4778,0.906144497,12.06074667,36.9333333333333,11.411128,0.9205,12382.2456666667,23.5818426666667,0.9016,13415.09976,33,0.899094871
559,44.3889,0.882468812,11.64230133,48.9778,0.900831734,11.480008,39.0666666666667,13.025864,0.906,11471.3956666667,24.1477946666667,0.9009,13415.09976,33,0.899094871
560,45.6222,0.854689564,12.21836267,49.4889,0.897160883,11.702432,37.0333333333333,11.470256,0.9207,10493.821,24.222632,0.9205,13807.43424,33,0.90358588
561,46.4333,0.877537656,12.50877333,52.1333,0.877642537,12.229512,37.7,11.859544,0.9503,9495.266,23.5064773333333,0.908,13807.43424,33,0.90358588
562,46.0556,0.877300614,12.271016,48.9222,0.90157251,11.95804,37.7666666666667,11.822184,0.9038,8526.27733333333,23.85112,0.8999,13807.43424,33,0.90358588
563,45.1667,0.858858859,12.53975733,50.0889,0.902411022,12.320264,37.5243333333333,12.180064,0.8971,7540.33733333333,24.2730933333333,0.9318,13807.43424,33,0.90358588
564,44.8222,0.87144623,12.570016,48.6932,0.889957907,12.05350133,38.197,13.29092,0.9046,6509.058,24.0584986666667,0.9232,13807.43424,33,0.90358588
565,45.5,0.856608479,12.67178667,49.7111,0.873703478,12.508952,38.6333333333333,12.65156,0.9236,5530.015,23.3347813333333,0.9133,13583.82128,33,0.910116405
566,45.1333,0.875,13.13311733,51.6222,0.886322188,13.295872,38.9,12.791208,0.9386,4543.47766666667,24.0970506666667,0.9277,13583.82128,33,0.910116405
567,45.5889,0.876136364,13.44561867,51.5,0.911877395,12.77164533,39.1333333333333,12.931752,0.9236,3570.421,23.9919733333333,0.8984,13583.82128,33,0.910116405
568,45.8889,0.847926267,13.59369333,52.5333,0.912493121,13.346104,39.4333333333333,13.110664,0.9224,2712.726,22.982912,0.9332,13583.82128,33,0.910116405
569,46.3333,0.857475276,13.80368,52.1,0.891032917,12.842912,40.8333333333333,14.15952,0.9374,1935.49433333333,23.7891706666667,0.9213,13583.82128,33,0.910116405
570,47.2778,0.867420349,14.07512267,52.3,0.878695209,12.809176,39.2,13.077232,0.9322,1155.40233333333,24.0579893333333,0.9395,13546.75352,33,0.898026678
571,47.6556,0.874511991,14.31506933,52.5111,0.908008658,13.21993867,38.4333333333333,12.577544,0.8968,474.503333333333,19.7452613333333,0.9032,13546.75352,33,0.898026678
572,46.2778,0.904205608,13.5882,51.9556,0.910857143,12.83619467,38.8,12.759664,0.881,140.433333333333,14.8458506666667,0.881,13546.75352,33,0.898026678
573,45.8889,0.827244582,13.59548,51.2111,0.834017595,12.754496,38.6666666666667,12.830312,0.9139,69.8,12.755992,0.9139,13546.75352,33,0.898026678
574,46.1667,0.825766871,13.82613067,51.2667,0.845508982,12.75802133,38.7576666666667,14.050216,0.9096,69.4666666666667,12.6933413333333,0.9025,13546.75352,33,0.898026678
575,46.1,0.827629911,13.89348,50.6854,0.867995019,13.02229067,38.6666666666667,12.814104,0.9209,69.9576666666667,13.2770693333333,0.9256,14012.6076,33,0.891736527
576,45.4889,0.843559978,13.74750667,52.1667,0.886620097,13.726768,38.9,12.805328,0.8963,71.1333333333333,13.00408,0.9009,14012.6076,33,0.891736527
577,46.2222,0.85535248,13.800296,52.6484,0.878757515,13.152704,40.0666666666667,13.444824,0.9225,75.3666666666667,13.980064,0.9272,14012.6076,33,0.891736527
578,46.4111,0.865060241,13.80278133,53.7444,0.874853801,13.022136,42.6,15.058704,0.8854,71.8056666666667,12.8928,0.8808,14012.6076,33,0.891736527
579,45.9444,0.864898211,13.669264,51.0562,0.888358209,12.43545333,37.5666666666667,12.12548,0.9178,75.2516666666667,13.8682293333333,0.9128,14012.6076,33,0.891736527
580,47.8539,0.845002992,13.856264,50.0659,0.846420323,13.429928,38.4333333333333,12.503704,0.9066,68.9393333333333,13.0531573333333,0.9101,13575.40232,33,0.763243243
581,47.4556,0.888231816,14.29169333,52.4778,0.888382688,13.18565067,38.6333333333333,12.711824,0.921,69.4,12.7309493333333,0.921,13575.40232,33,0.763243243
582,45.1667,0.844267727,13.57496533,50.7889,0.880606444,12.57896,39,12.795608,0.9101,69.8,12.7909706666667,0.9101,13575.40232,33,0.763243243
583,45.1667,0.866152768,13.73786933,51.3222,0.886639676,12.57724,38.606,13.1813066666667,0.9295,69,12.6752,0.9295,13575.40232,33,0.763243243
584,46.2111,0.852525253,13.862576,51.5556,0.8828125,12.56411467,38.2273333333333,13.2859733333333,0.9081,68.5576666666667,12.9092426666667,0.9087,13575.40232,33,0.763243243
585,45.6222,0.846446701,13.76559467,51.5,0.910216718,12.07241333,38.4666666666667,12.554336,0.9109,68.5,12.5029626666667,0.9094,13301.3412,33,0.804415974
586,45.7111,0.880886427,13.645368,53.6742,0.916275955,12.56596267,38.3,12.381,0.8946,67.615,12.7330826666667,0.8968,13301.3412,33,0.804415974
587,45.4889,0.858099063,13.50946133,50.6044,0.867875648,12.613968,38.1666666666667,12.226992,0.9189,70.1333333333333,12.6814666666667,0.9186,13301.3412,33,0.804415974
588,45.7222,0.817039106,13.33389067,52.7222,0.861863847,12.69451467,40.3333333333333,13.69684,0.9181,72.9333333333333,13.3191066666667,0.9151,13301.3412,33,0.804415974
589,45.3,0.837662338,13.24944267,49.8667,0.89059501,12.14741333,38,12.100312,0.9234,66.8453333333333,12.3828826666667,0.9238,13301.3412,33,0.804415974
590,46.8333,0.856562923,13.68646133,51.1778,0.857877814,12.22254133,38.1333333333333,12.08664,0.9118,66.5666666666667,12.0925893333333,0.9118,12234.47944,33,0.78881743
591,47.0556,0.852830189,13.76033867,52.4505,0.873873874,12.62244533,37.9333333333333,12.176208,0.9291,66.8,12.1564346666667,0.9291,12234.47944,33,0.78881743
592,45.6444,0.84496124,12.95349867,49.8667,0.895799236,12.24257333,38.6333333333333,12.094776,0.912,66.8666666666667,12.157552,0.912,12234.47944,33,0.78881743
593,45.1111,0.806004619,12.99075467,51.0667,0.893271462,12.35057867,38.4183333333333,12.6617413333333,0.9119,67.1333333333333,12.3143093333333,0.9119,12234.47944,33,0.78881743
594,44.8,0.831139096,12.95822933,50.2198,0.885361552,12.29185333,38.2,13.2375786666667,0.9211,67.491,12.8338666666667,0.9236,12234.47944,33,0.78881743
595,45.3222,0.826285714,13.09972533,50.1461,0.883131837,12.38654667,38.2333333333333,12.417288,0.9031,67.7666666666667,12.4675653333333,0.9058,12926.57408,33,0.821957041
596,45.5444,0.85884455,13.24336533,52.7614,0.910938434,12.597528,38.5,12.575208,0.9124,67.9453333333333,12.8461786666667,0.9038,12926.57408,33,0.821957041
597,44.9444,0.850718301,13.31869333,51.0769,0.878655881,12.12604533,38.4333333333333,12.42608,0.891,69.2666666666667,12.2113253333333,0.8952,12926.57408,33,0.821957041
598,45.2889,0.806671721,13.286432,51.7,0.848351648,12.26081067,38.889,11.4398,0.9127,68.7223333333333,12.0818266666667,0.9128,12926.57408,33,0.821957041
599,45.1444,0.865177833,13.240848,50.2747,0.859594384,12.45412267,37.0333333333333,12.261944,0.9165,65.4,11.92208,0.9165,12926.57408,33,0.821957041
600,46.2778,0.87431694,12.887192,50.0333,0.885159011,11.46979733,35.5453333333333,12.444144,0.8898,63.2273333333333,11.8034053333333,0.8863,13556.04032,33,0.762555626
601,46.5714,0.893280632,13.26136533,50.7283,0.91048202,12.55274933,36,11.58464,0.9202,65.1333333333333,11.840096,0.9144,13556.04032,33,0.762555626
602,44.3146,0.846921797,12.15134133,49.5222,0.882123341,12.25905333,37.0666666666667,12.346632,0.9336,67.6333333333333,12.2341173333333,0.9412,13556.04032,33,0.762555626
603,44.8,0.848920863,11.56897867,48.5222,0.853195164,11.73311467,36.9,12.16896,0.8628,66.7363333333333,12.5490666666667,0.8535,13556.04032,33,0.762555626
604,44.7222,0.898431049,11.24662933,48.8977,0.934306569,11.75410133,36.7333333333333,12.121544,0.9251,66.5666666666667,12.0875733333333,0.9295,13556.04032,33,0.762555626
605,44.6556,0.858784893,11.16894667,50.044,0.851098454,11.71255733,36.6,11.975152,0.9376,64.5333333333333,11.6532906666667,0.9352,13411.08864,33,0.886332882
606,44.2222,0.877850163,11.08596267,50.3596,0.88503937,11.71383467,35.2666666666667,11.19616,0.9437,62.8816666666667,11.6850506666667,0.9447,13411.08864,33,0.886332882
607,44.3444,0.873239437,11.096472,49.7865,0.88923802,11.70585867,35.7666666666667,11.38712,0.9259,66.5333333333333,11.9150453333333,0.9259,13411.08864,33,0.886332882
608,44.3222,0.899653979,11.33385067,52.3043,0.906144497,12.56879467,38.2333333333333,12.983016,0.8971,70.2333333333333,12.464936,0.8971,13411.08864,33,0.886332882
609,44.3667,0.882468812,11.64477333,48.6705,0.900831734,11.08336533,35.9483333333333,11.7819813333333,0.9137,63.8,11.5088,0.9137,13411.08864,33,0.886332882
610,46.2418,0.854689564,12.34027467,49.011,0.897160883,11.683504,36.2726666666667,12.4372426666667,0.9422,64.4636666666667,12.1026586666667,0.9382,13782.45456,33,0.903597527
611,46.236,0.877537656,12.37860533,51.6333,0.877642537,12.215264,36.6,11.85896,0.9225,65.0333333333333,11.839232,0.9253,13782.45456,33,0.903597527
612,44.5222,0.877300614,12.26362933,49.6,0.90157251,11.98862667,36.3333333333333,11.782576,0.8955,65.0333333333333,11.889856,0.9005,13782.45456,33,0.903597527
613,45.2556,0.858858859,12.53885333,49.9775,0.902411022,12.309168,36.7666666666667,12.111008,0.8979,67.2,12.2658106666667,0.9025,13782.45456,33,0.903597527
614,44.7778,0.87144623,12.570256,48.8022,0.889957907,12.43877867,37.5,12.626864,0.9202,68.8756666666667,13.1185333333333,0.9154,13782.45456,33,0.903597527
615,45.044,0.856608479,12.81000533,49.9556,0.873703478,12.497736,37.6666666666667,12.704784,0.9261,69.1666666666667,12.762888,0.9211,13595.78296,33,0.907066796
616,45.4667,0.875,13.13311733,51.7889,0.886322188,13.12652267,37.9333333333333,12.884248,0.9226,69.8183333333333,13.346408,0.9265,13595.78296,33,0.907066796
617,45.5333,0.876136364,13.44561867,50.4886,0.911877395,12.41943733,38.0666666666667,12.968152,0.9295,73,13.3503813333333,0.9295,13595.78296,33,0.907066796
618,45.7,0.847926267,13.59369333,52.3478,0.912493121,13.79337067,40.2,14.149208,0.925,76.6666666666667,13.8262746666667,0.925,13595.78296,33,0.907066796
619,46.1444,0.857475276,13.80368,52.0568,0.891032917,12.368928,38.5666666666667,13.216496,0.9569,70.6,13.0872586666667,0.9569,13595.78296,33,0.907066796
620,47.0444,0.867420349,14.07512267,52.1209,0.878695209,13.26740267,38.0606666666667,14.249128,0.9006,69.4333333333333,12.780256,0.8995,13795.84208,33,0.891157989
621,46.8989,0.874511991,14.15329067,52.6222,0.908008658,13.24317333,37.5333333333333,12.64088,0.8861,69.1666666666667,13.1661093333333,0.8909,13795.84208,33,0.891157989
622,45.3407,0.904205608,13.74997867,50.2111,0.910857143,12.85805333,37.8333333333333,12.846816,0.8974,70.5666666666667,12.797816,0.8941,13795.84208,33,0.891157989
623,45.5889,0.827244582,13.59548,50.4111,0.834017595,12.76650667,37.6,12.701752,0.9168,70.3576666666667,13.127824,0.9265,13795.84208,33,0.891157989
624,45.4111,0.825766871,13.82613067,51.5333,0.845508982,12.77730667,37.6,12.720944,0.9141,69.1,12.703056,0.9045,13795.84208,33,0.891157989
625,45.6889,0.827629911,13.89348,49.4333,0.867995019,13.02784,37.5333333333333,12.707896,0.9078,70.3,12.9198133333333,0.9058,13550.93448,33,0.868538378
626,45.7111,0.843559978,13.74750667,52.7667,0.886620097,13.58921067,38.5,13.181128,0.9045,72.2666666666667,13.30244,0.9094,13550.93448,33,0.868538378
627,45.9444,0.85535248,13.800296,51.4659,0.878757515,12.362456,39.2333333333333,13.67804,0.8976,75.497,14.2402,0.8969,13550.93448,33,0.868538378
628,45.8111,0.865060241,13.80278133,53.4783,0.874853801,13.49529067,39.5666666666667,13.967664,0.9097,75.5333333333333,13.4786426666667,0.9097,13550.93448,33,0.868538378
629,45.5169,0.864898211,13.50797867,51.4222,0.888358209,12.79619467,37.415,12.9154106666667,0.914,68.5333333333333,12.5680213333333,0.914,13550.93448,33,0.868538378
